lessonId,sourceId,itemId,section,itemIndex,legacyType,normalizedInteractionType,hasPassage,choiceCount,hasResponseSpec,hasCorrectResponse,hasScoring,hasVerbatimEvidence,question
"cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgkud3006eevu9jb8e6dht:exitTicket:1","exitTicket","1","mc","MCQ","true","4","false","true","false","","What is the main theme of the story?"
"cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgkud3006eevu9jb8e6dht:exitTicket:2","exitTicket","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the two phrases that highlight the story's resolution."
"cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgkud3006eevu9jb8e6dht:masteryCheck:1","masteryCheck","1","hot-text-word","HOT_TEXT","true","0","false","false","false","","What is the main character trait of Marie Curie?"
"cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgkud3006eevu9jb8e6dht:masteryCheck:2","masteryCheck","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the two phrases that describe the main challenge."
"cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgkud3006eevu9jb8e6dht:masteryCheck:3","masteryCheck","3","mc","MCQ","false","4","false","true","false","","What lesson do Lily and Max learn by the end of the story?"
"cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgm4f3006mevu91x36jxg8:guidedPractice:1","guidedPractice","1","mc","MCQ","true","4","false","true","false","","What point of view is used in the passage?"
"cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgm4f3006mevu91x36jxg8:guidedPractice:2","guidedPractice","2","mc","MCQ","true","4","false","true","false","","What is the narrator's perspective in this passage?"
"cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgm4f3006mevu91x36jxg8:guidedPractice:3","guidedPractice","3","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the phrases that show the narrator's perspective."
"cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgm4f3006mevu91x36jxg8:independentPractice:1","independentPractice","1","mc","MCQ","true","4","false","true","false","","What point of view is used in this passage?"
"cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgm4f3006mevu91x36jxg8:independentPractice:2","independentPractice","2","mc","MCQ","true","4","false","true","false","","What is the narrator's perspective in this passage?"
"cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgm4f3006mevu91x36jxg8:independentPractice:3","independentPractice","3","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the phrases that show the narrator's perspective."
"cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgm4f3006mevu91x36jxg8:independentPractice:4","independentPractice","4","mc","MCQ","true","4","false","true","false","","What is the narrator's perspective in this passage?"
"cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgm4f3006mevu91x36jxg8:exitTicket:1","exitTicket","1","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Choose the option that best completes the sentence for Point of View."
"cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgm4f3006mevu91x36jxg8:exitTicket:2","exitTicket","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the phrases that show the narrator's perspective."
"cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgm4f3006mevu91x36jxg8:masteryCheck:1","masteryCheck","1","mc","MCQ","true","4","false","true","false","","What point of view is used in this passage?"
"cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgm4f3006mevu91x36jxg8:masteryCheck:2","masteryCheck","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the phrases that show the narrator's perspective."
"cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgm4f3006mevu91x36jxg8:masteryCheck:3","masteryCheck","3","mc","MCQ","true","4","false","true","false","","What is the narrator's perspective in this passage?"
"cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgpv0n006zevu9ueolu61j:guidedPractice:1","guidedPractice","1","mc","MCQ","true","4","false","true","false","","What is the main idea of the first stanza in the poem ""The Morning Sun""?"
"cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgpv0n006zevu9ueolu61j:guidedPractice:2","guidedPractice","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the two phrases that describe the mood of the poem."
"cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgpv0n006zevu9ueolu61j:guidedPractice:3","guidedPractice","3","mc","MCQ","false","4","false","true","false","","How do the stanzas in the poem ""The Morning Sun"" contribute to its overall meaning?"
"cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgpv0n006zevu9ueolu61j:independentPractice:1","independentPractice","1","mc","MCQ","true","4","false","true","false","","What is the main idea of the poem ""Harriet's Dream""?"
"cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgpv0n006zevu9ueolu61j:independentPractice:2","independentPractice","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the two phrases that best describe the theme of the poem."
"cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgpv0n006zevu9ueolu61j:independentPractice:3","independentPractice","3","mc","MCQ","false","4","false","true","false","","How do the stanzas in the poem ""The Whispering Woods"" help convey its theme?"
"cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgpv0n006zevu9ueolu61j:independentPractice:4","independentPractice","4","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the two phrases that best capture the mood of the poem."
"cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgpv0n006zevu9ueolu61j:exitTicket:1","exitTicket","1","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Choose the option that best completes the sentence for Poetry Lines and Stanzas."
"cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgpv0n006zevu9ueolu61j:exitTicket:2","exitTicket","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the two phrases that best describe the mood of the poem."
"cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgpv0n006zevu9ueolu61j:masteryCheck:1","masteryCheck","1","mc","MCQ","true","4","false","true","false","","What is the main idea of the poem ""Harriet's Journey""?"
"cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgpv0n006zevu9ueolu61j:masteryCheck:2","masteryCheck","2","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Select the two phrases that best describe the theme of the poem."
"cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgpv0n006zevu9ueolu61j:masteryCheck:3","masteryCheck","3","mc","MCQ","false","4","false","true","false","","How do the stanzas in the poem ""The Whispering Woods"" help convey its theme?"
"cmpdqz49f000aes458ungmt69","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdqz49f000aes458ungmt69:guidedPractice:1","guidedPractice","1","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Read the passage. What does the phrase ""a mountain of homework"" suggest?"
"cmpdqz49f000aes458ungmt69","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdqz49f000aes458ungmt69:guidedPractice:2","guidedPractice","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the phrase ""time flies"" mean in this context?"
"cmpdqz49f000aes458ungmt69","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdqz49f000aes458ungmt69:guidedPractice:3","guidedPractice","3","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the phrase ""a piece of cake"" mean in this context?"
"cmpdqz49f000aes458ungmt69","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdqz49f000aes458ungmt69:independentPractice:1","independentPractice","1","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Read the passage. What does the phrase ""a fish out of water"" mean?"
"cmpdqz49f000aes458ungmt69","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdqz49f000aes458ungmt69:independentPractice:2","independentPractice","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the phrase ""break the ice"" mean in this context?"
"cmpdqz49f000aes458ungmt69","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdqz49f000aes458ungmt69:independentPractice:3","independentPractice","3","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the phrase ""hit the books"" mean in this context?"
"cmpdqz49f000aes458ungmt69","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdqz49f000aes458ungmt69:independentPractice:4","independentPractice","4","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the phrase ""spill the beans"" mean in this context?"
"cmpdqz49f000aes458ungmt69","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdqz49f000aes458ungmt69:exitTicket:1","exitTicket","1","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Read the passage. What does the phrase ""a mountain from a molehill"" mean?"
"cmpdqz49f000aes458ungmt69","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdqz49f000aes458ungmt69:exitTicket:2","exitTicket","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the phrase ""on cloud nine"" mean in this context?"
"cmpdqz49f000aes458ungmt69","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdqz49f000aes458ungmt69:masteryCheck:1","masteryCheck","1","hot-text-phrase","HOT_TEXT","true","0","false","true","false","true","Read the passage. What does the phrase ""the ball is in your court"" mean?"
"cmpdqz49f000aes458ungmt69","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdqz49f000aes458ungmt69:masteryCheck:2","masteryCheck","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the phrase ""burning the midnight oil"" mean in this context?"
"cmpdqz49f000aes458ungmt69","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdqz49f000aes458ungmt69:masteryCheck:3","masteryCheck","3","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","What does the phrase ""hit the nail on the head"" mean in this context?"
"cmpdgspjc007devu9e4f0jqfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgspjc007devu9e4f0jqfu:guidedPractice:1","guidedPractice","1","drag-drop-order","DRAG_DROP","false","0","false","true","false","","Arrange the sentences to form a well-organized paragraph about a day at the beach."
"cmpdgspjc007devu9e4f0jqfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgspjc007devu9e4f0jqfu:guidedPractice:2","guidedPractice","2","multi-select","","false","4","false","false","false","","Select the details that best support the topic sentence: ""Gardening is a rewarding hobby."""
"cmpdgspjc007devu9e4f0jqfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgspjc007devu9e4f0jqfu:guidedPractice:3","guidedPractice","3","evidence-mapping","","true","0","false","true","false","","Match each claim about foxes with the correct supporting evidence."
"cmpdgspjc007devu9e4f0jqfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgspjc007devu9e4f0jqfu:independentPractice:1","independentPractice","1","drag-drop-order","DRAG_DROP","false","0","false","true","false","","Arrange the sentences to form a well-organized paragraph about a camping trip."
"cmpdgspjc007devu9e4f0jqfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgspjc007devu9e4f0jqfu:independentPractice:2","independentPractice","2","multi-select","","false","4","false","false","false","","Select the details that best support the topic sentence: ""Reading books is a great way to learn."""
"cmpdgspjc007devu9e4f0jqfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgspjc007devu9e4f0jqfu:independentPractice:3","independentPractice","3","evidence-mapping","","true","0","false","true","false","","Match each claim about owls with the correct supporting evidence."
"cmpdgspjc007devu9e4f0jqfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgspjc007devu9e4f0jqfu:independentPractice:4","independentPractice","4","multi-select","","false","4","false","false","false","","Select the details that best support the topic sentence: ""Exercise is important for a healthy lifestyle."""
"cmpdgspjc007devu9e4f0jqfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgspjc007devu9e4f0jqfu:exitTicket:1","exitTicket","1","drag-drop-order","DRAG_DROP","false","0","false","true","false","","Arrange the sentences to form a well-organized paragraph about a rainy day."
"cmpdgspjc007devu9e4f0jqfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgspjc007devu9e4f0jqfu:exitTicket:2","exitTicket","2","multi-select","","false","4","false","false","false","","Select the details that best support the topic sentence: ""Cooking is a valuable skill."""
"cmpdgspjc007devu9e4f0jqfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgspjc007devu9e4f0jqfu:masteryCheck:1","masteryCheck","1","drag-drop-order","DRAG_DROP","false","0","false","true","false","","Arrange the sentences to form a well-organized paragraph about a school play."
"cmpdgspjc007devu9e4f0jqfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgspjc007devu9e4f0jqfu:masteryCheck:2","masteryCheck","2","multi-select","","false","4","false","false","false","","Select the details that best support the topic sentence: ""Volunteering is rewarding."""
"cmpdgspjc007devu9e4f0jqfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgspjc007devu9e4f0jqfu:masteryCheck:3","masteryCheck","3","evidence-mapping","","true","0","false","true","false","","Match each claim about mountains with the correct supporting evidence."
"cmpdgte5s007levu96qndx56t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgte5s007levu96qndx56t:guidedPractice:1","guidedPractice","1","hot-text-word","HOT_TEXT","true","0","false","false","false","","Read the sentence and select the correct capitalization for the title: ""We learned about [ the declaration of independence / The Declaration of Independence ] in history class."""
"cmpdgte5s007levu96qndx56t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgte5s007levu96qndx56t:guidedPractice:2","guidedPractice","2","inline-dropdown","INLINE_DROPDOWN","true","3","false","true","false","","Choose the correct capitalization for the sentence: ""We visited [BLANK] in Washington, D.C."""
"cmpdgte5s007levu96qndx56t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgte5s007levu96qndx56t:guidedPractice:3","guidedPractice","3","hot-text-sentence","HOT_TEXT","false","0","false","false","false","","Select the sentence with correct capitalization:"
"cmpdgte5s007levu96qndx56t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgte5s007levu96qndx56t:independentPractice:1","independentPractice","1","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Choose the correct capitalization for the sentence: ""We are reading [BLANK] in our book club."""
"cmpdgte5s007levu96qndx56t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgte5s007levu96qndx56t:independentPractice:2","independentPractice","2","hot-text-word","HOT_TEXT","false","0","false","false","false","","Select the correct capitalization for the name of the holiday: ""We celebrate [ christmas / Christmas ] in December."""
"cmpdgte5s007levu96qndx56t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgte5s007levu96qndx56t:independentPractice:3","independentPractice","3","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Choose the correct capitalization for the sentence: ""My favorite movie is [BLANK]."""
"cmpdgte5s007levu96qndx56t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgte5s007levu96qndx56t:independentPractice:4","independentPractice","4","hot-text-sentence","HOT_TEXT","false","0","false","false","false","","Select the sentence with correct capitalization:"
"cmpdgte5s007levu96qndx56t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgte5s007levu96qndx56t:exitTicket:1","exitTicket","1","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Choose the correct capitalization for the sentence: ""We learned about [BLANK] in history class."""
"cmpdgte5s007levu96qndx56t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgte5s007levu96qndx56t:exitTicket:2","exitTicket","2","hot-text-sentence","HOT_TEXT","false","0","false","false","false","","Select the sentence with correct capitalization:"
"cmpdgte5s007levu96qndx56t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgte5s007levu96qndx56t:masteryCheck:1","masteryCheck","1","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Choose the correct capitalization for the sentence: ""We watched [BLANK] in class."""
"cmpdgte5s007levu96qndx56t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgte5s007levu96qndx56t:masteryCheck:2","masteryCheck","2","hot-text-word","HOT_TEXT","false","0","false","false","false","","Select the correct capitalization for the name of the month: ""My birthday is in [ october / October ]."""
"cmpdgte5s007levu96qndx56t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgte5s007levu96qndx56t:masteryCheck:3","masteryCheck","3","hot-text-sentence","HOT_TEXT","false","0","false","false","false","","Select the sentence with correct capitalization:"
"cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvi9g0082evu9jlk35wzb:guidedPractice:1","guidedPractice","1","mc","MCQ","false","4","false","true","false","","Choose the correct sentence with commas in a series."
"cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvi9g0082evu9jlk35wzb:guidedPractice:2","guidedPractice","2","mc","MCQ","false","4","false","true","false","","Choose the correct sentence with commas in a series."
"cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvi9g0082evu9jlk35wzb:guidedPractice:3","guidedPractice","3","hot-text-sentence","HOT_TEXT","false","0","false","false","false","","Identify the correct use of commas in the sentence."
"cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvi9g0082evu9jlk35wzb:independentPractice:1","independentPractice","1","mc","MCQ","false","4","false","true","false","","Select the correct sentence with commas in a series."
"cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvi9g0082evu9jlk35wzb:independentPractice:2","independentPractice","2","mc","MCQ","false","4","false","true","false","","Select the correct sentence with commas in a series."
"cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvi9g0082evu9jlk35wzb:independentPractice:3","independentPractice","3","mc","MCQ","false","4","false","true","false","","Select the correct sentence with commas in a series."
"cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvi9g0082evu9jlk35wzb:independentPractice:4","independentPractice","4","hot-text-sentence","HOT_TEXT","false","0","false","false","false","","Identify the correct use of commas in the sentence."
"cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvi9g0082evu9jlk35wzb:exitTicket:1","exitTicket","1","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Choose the option that best completes the sentence for Commas in a Series."
"cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvi9g0082evu9jlk35wzb:exitTicket:2","exitTicket","2","hot-text-sentence","HOT_TEXT","false","0","false","false","false","","Identify the correct use of commas in the sentence."
"cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvi9g0082evu9jlk35wzb:masteryCheck:1","masteryCheck","1","mc","MCQ","false","4","false","true","false","","Select the correct sentence with commas in a series."
"cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvi9g0082evu9jlk35wzb:masteryCheck:2","masteryCheck","2","mc","MCQ","false","4","false","true","false","","Select the correct sentence with commas in a series."
"cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvi9g0082evu9jlk35wzb:masteryCheck:3","masteryCheck","3","hot-text-sentence","HOT_TEXT","false","0","false","false","false","","Identify the correct use of commas in the sentence."
"cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvnv5008aevu90h6ug77j:guidedPractice:1","guidedPractice","1","mc","MCQ","false","4","false","true","false","","Identify the complete sentence."
"cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvnv5008aevu90h6ug77j:guidedPractice:2","guidedPractice","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Choose the correct verb to complete the sentence."
"cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvnv5008aevu90h6ug77j:guidedPractice:3","guidedPractice","3","hot-text-sentence","HOT_TEXT","true","0","false","false","false","","Select the sentence that is complete."
"cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvnv5008aevu90h6ug77j:independentPractice:1","independentPractice","1","mc","MCQ","false","4","false","true","false","","Choose the sentence that is complete."
"cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvnv5008aevu90h6ug77j:independentPractice:2","independentPractice","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Complete the sentence with the correct verb."
"cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvnv5008aevu90h6ug77j:independentPractice:3","independentPractice","3","hot-text-sentence","HOT_TEXT","true","0","false","false","false","","Identify the complete sentence."
"cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvnv5008aevu90h6ug77j:independentPractice:4","independentPractice","4","mc","MCQ","false","4","false","true","false","","Identify the complete sentence."
"cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvnv5008aevu90h6ug77j:exitTicket:1","exitTicket","1","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Choose the correct verb to complete the sentence."
"cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvnv5008aevu90h6ug77j:exitTicket:2","exitTicket","2","mc","MCQ","false","4","false","true","false","","Identify the complete sentence."
"cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvnv5008aevu90h6ug77j:masteryCheck:1","masteryCheck","1","hot-text-sentence","HOT_TEXT","true","0","false","false","false","","Identify the complete sentence."
"cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvnv5008aevu90h6ug77j:masteryCheck:2","masteryCheck","2","mc","MCQ","false","4","false","true","false","","Identify the complete sentence."
"cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgvnv5008aevu90h6ug77j:masteryCheck:3","masteryCheck","3","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Complete the sentence with the correct verb."
"cmpdgyudg008nevu9q18muwup","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgyudg008nevu9q18muwup:guidedPractice:1","guidedPractice","1","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Choose the correct pronoun to complete the sentence: ""If a student wants to succeed, [BLANK] must study hard."""
"cmpdgyudg008nevu9q18muwup","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgyudg008nevu9q18muwup:guidedPractice:2","guidedPractice","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Select the correct pronoun: ""Each of the players must bring [BLANK] equipment."""
"cmpdgyudg008nevu9q18muwup","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgyudg008nevu9q18muwup:guidedPractice:3","guidedPractice","3","hot-text-word","HOT_TEXT","false","0","false","false","false","","Choose the correct verb: ""The students [ walk / walks ] to the library after lunch."""
"cmpdgyudg008nevu9q18muwup","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgyudg008nevu9q18muwup:independentPractice:1","independentPractice","1","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Choose the correct pronoun: ""Everyone should bring [BLANK] book to class."""
"cmpdgyudg008nevu9q18muwup","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30","cmpdgyudg008nevu9q18muwup:independentPractice:2","independentPractice","2","inline-dropdown","INLINE_DROPDOWN","false","3","false","true","false","","Select the correct pronoun: ""The team celebrated [BLANK] victory."""
